chrom	exonStarts	exonEnds	cdsStart	cdsEnd	strand	exon_count	txStart	txEnd	mature_mRNA_Length	Name	ID
chr3	37969403	37969480	37969480	37969480	+	1	37969403	37969480	77	MIR26A1	NR_029499.1
chr3	39138205	39138266	39138266	39138266	+	1	39138205	39138266	61	MIR6822	NR_106880.1
chr3	44114211	44114310	44114310	44114310	+	1	44114211	44114310	99	MIR138-1	NR_029700.1
chr3	44861887	44861981	44861981	44861981	+	1	44861887	44861981	94	MIR564	NR_030290.1
chr3	47849554	47849629	47849629	47849629	+	1	47849554	47849629	75	MIR1226	NR_031595.1
chr3	48196563	48196616	48196616	48196616	+	1	48196563	48196616	53	MIR4443	NR_039645.1
chr3	48316359	48316459	48316459	48316459	-	1	48316359	48316459	100	MIR2115	NR_031749.1
chr3	48549960	48550021	48550021	48550021	-	1	48549960	48550021	61	MIR6823	NR_106881.1
chr3	48578901	48578977	48578977	48578977	-	1	48578901	48578977	76	MIR711	NR_031756.1
chr3	48633635	48633698	48633698	48633698	-	1	48633635	48633698	63	MIR6824	NR_106882.1
chr3	48644193	48644280	48644280	48644280	-	1	48644193	48644280	87	MIR4793	NR_039956.1
chr3	49020147	49020234	49020234	49020234	-	1	49020147	49020234	87	MIR425	NR_029948.1
chr3	49020617	49020709	49020709	49020709	-	1	49020617	49020709	92	MIR191	NR_029690.1
chr3	49099853	49099914	49099914	49099914	-	1	49099853	49099914	61	MIR6890	NR_106950.1
chr3	49274119	49274186	49274186	49274186	+	1	49274119	49274186	67	MIR4271	NR_036233.1
chr3	49806136	49806245	49806245	49806245	-	1	49806136	49806245	109	MIR5193	NR_049825.1
chr3	50227435	50227490	50227490	50227490	+	1	50227435	50227490	55	MIR5787	NR_106714.1
chr3	50273235	50273297	50273297	50273297	+	1	50273235	50273297	62	MIR6872	NR_106932.1
chr3	50675079	50675163	50675163	50675163	+	1	50675079	50675163	84	MIR4787	NR_039950.1
chr3	52268277	52268361	52268361	52268361	-	1	52268277	52268361	84	MIRLET7G	NR_029660.1
chr3	52294218	52294308	52294308	52294308	-	1	52294218	52294308	90	MIR135A1	NR_029677.1
chr3	52846462	52846552	52846552	52846552	-	1	52846462	52846552	90	MIR8064	NR_107031.1
chr3	55852491	55852594	55852594	55852594	-	1	55852491	55852594	103	MIR3938	NR_037502.1
chr3	60617804	60617870	60617870	60617870	-	1	60617804	60617870	66	MIR548BB	NR_128708.1
chr3	67225463	67225527	67225527	67225527	+	1	67225463	67225527	64	MIR4272	NR_036234.1
chr3	69048957	69049035	69049035	69049035	-	1	69048957	69049035	78	MIR3136	NR_036087.1
chr3	71541969	71542089	71542089	71542089	-	1	71541969	71542089	120	MIR1284	NR_031697.1
chr3	75214475	75214549	75214549	75214549	+	1	75214475	75214549	74	MIR4444-2	NR_049831.1
chr3	75630762	75630858	75630858	75630858	+	1	75630762	75630858	96	MIR1324	NR_031714.1
chr3	75738279	75738363	75738363	75738363	+	1	75738279	75738363	84	MIR4273	NR_036235.1
chr3	79507886	79507969	79507969	79507969	+	1	79507886	79507969	83	MIR3923	NR_037488.1
chr3	85385709	85385792	85385792	85385792	+	1	85385709	85385792	83	MIR5688	NR_049870.1
chr3	87226188	87226277	87226277	87226277	-	1	87226188	87226277	89	MIR4795	NR_039958.1
chr3	96359963	96360039	96360039	96360039	+	1	96359963	96360039	76	MIR8060	NR_107027.1
chr3	99964313	99964398	99964398	99964398	-	1	99964313	99964398	85	MIR3921	NR_037486.1
chr3	103524032	103524116	103524116	103524116	-	1	103524032	103524116	84	MIR548AB	NR_039611.1
chr3	109602827	109602897	109602897	109602897	+	1	109602827	109602897	70	MIR4445	NR_039647.1
chr3	112112800	112112898	112112898	112112898	+	1	112112800	112112898	98	MIR567	NR_030292.1
chr3	112737088	112737181	112737181	112737181	+	1	112737088	112737181	93	MIR9900	NR_162092.1
chr3	113432117	113432200	113432200	113432200	-	1	113432117	113432200	83	MIR8076	NR_107043.1
chr3	113594875	113594942	113594942	113594942	+	1	113594875	113594942	67	MIR4446	NR_039648.1
chr3	114316474	114316569	114316569	114316569	-	1	114316474	114316569	95	MIR568	NR_030293.1
chr3	114743444	114743525	114743525	114743525	-	1	114743444	114743525	81	MIR4796	NR_039959.1
chr3	116850276	116850367	116850367	116850367	-	1	116850276	116850367	91	MIR4447	NR_039649.1
chr3	120084563	120084648	120084648	120084648	-	1	120084563	120084648	85	MIR6529	NR_162125.1
chr3	120395667	120395729	120395729	120395729	-	1	120395667	120395729	62	MIR198	NR_029584.1
chr3	121049639	121049715	121049715	121049715	+	1	121049639	121049715	76	MIR5682	NR_049861.1
chr3	123161793	123161879	123161879	123161879	+	1	123161793	123161879	86	MIR7110	NR_106960.1
chr3	124132928	124133025	124133025	124133025	+	1	124132928	124133025	97	MIR5002	NR_049798.1
chr3	124374331	124374437	124374437	124374437	+	1	124374331	124374437	106	MIR6083	NR_106731.1
chr3	124732438	124732516	124732516	124732516	+	1	124732438	124732516	78	MIR544B	NR_036088.1
chr3	125151464	125151552	125151552	125151552	-	1	125151464	125151552	88	MIR5092	NR_049815.1
chr3	125790403	125790552	125790552	125790552	-	1	125790403	125790552	149	MIR548I1	NR_031687.1
chr3	127575265	127575331	127575331	127575331	-	1	127575265	127575331	66	MIR6825	NR_106883.1
chr3	127587110	127587176	127587176	127587176	-	1	127587110	127587176	66	MIR7976	NR_107016.1
chr3	128846807	128846908	128846908	128846908	+	1	128846807	128846908	101	MIR12124	NR_162138.1
chr3	129272145	129272243	129272243	129272243	+	1	129272145	129272243	98	MIR6826	NR_106884.1
chr3	131985854	131985931	131985931	131985931	-	1	131985854	131985931	77	MIR5704	NR_049890.1
chr3	134367803	134367862	134367862	134367862	-	1	134367803	134367862	59	MIR6827	NR_106885.1
chr3	134437826	134437906	134437906	134437906	+	1	134437826	134437906	80	MIR4788	NR_039951.1
chr3	151565875	151565995	151565995	151565995	-	1	151565875	151565995	120	MIR5186	NR_049818.1
chr3	159282645	159282734	159282734	159282734	+	1	159282645	159282734	89	MIR3919	NR_037483.1
chr3	160404587	160404685	160404685	160404685	+	1	160404587	160404685	98	MIR15B	NR_029663.1
chr3	160404744	160404825	160404825	160404825	+	1	160404744	160404825	81	MIR16-2	NR_029525.1
chr3	164171470	164171556	164171556	164171556	-	1	164171470	164171556	86	MIR1263	NR_031665.1
chr3	168551853	168551949	168551949	168551949	+	1	168551853	168551949	96	MIR551B	NR_030294.1
chr3	170423102	170423162	170423162	170423162	+	1	170423102	170423162	60	MIR6828	NR_106886.1
chr3	171106663	171106759	171106759	171106759	-	1	171106663	171106759	96	MIR569	NR_030295.1
chr3	175369539	175369621	175369621	175369621	+	1	175369539	175369621	82	MIR4789	NR_039952.1
chr3	176515102	176515151	176515151	176515151	+	1	176515102	176515151	49	MIR7977	NR_107017.1
chr3	183886799	183886885	183886885	183886885	+	1	183886799	183886885	86	MIR4448	NR_039650.1
chr3	184241404	184241489	184241489	184241489	+	1	184241404	184241489	85	MIR1224	NR_030410.1
chr3	185253209	185253272	185253272	185253272	-	1	185253209	185253272	63	MIR5588	NR_106712.1
chr3	185767846	185767904	185767904	185767904	-	1	185767846	185767904	58	MIR548AQ	NR_049838.1
chr3	186786671	186786777	186786777	186786777	+	1	186786671	186786777	106	MIR1248	NR_031650.1
chr3	188688780	188688866	188688866	188688866	+	1	188688780	188688866	86	MIR28	NR_029502.1
chr3	189829921	189830009	189830009	189830009	+	1	189829921	189830009	88	MIR944	NR_030642.1
chr3	195134505	195134580	195134580	195134580	-	1	195134505	195134580	75	MIR3137	NR_036089.1
chr3	195699400	195699497	195699497	195699497	+	1	195699400	195699497	97	MIR570	NR_030296.1
chr3	195882328	195882395	195882395	195882395	-	1	195882328	195882395	67	MIR6829	NR_106887.1
chr3	197293877	197293948	197293948	197293948	-	1	197293877	197293948	71	MIR4797	NR_039960.1
chr3	197674495	197674576	197674576	197674576	-	1	197674495	197674576	81	MIR922	NR_030627.1
chr4	350156	350252	350252	350252	+	1	350156	350252	96	MIR571	NR_030297.1
chr4	1986383	1986477	1986477	1986477	-	1	1986383	1986477	94	MIR943	NR_030641.1
chr4	2250076	2250156	2250156	2250156	-	1	2250076	2250156	80	MIR4800	NR_039964.1
chr4	5923274	5923328	5923328	5923328	-	1	5923274	5923328	54	MIR378D1	NR_039608.1
chr4	7310449	7310524	7310524	7310524	+	1	7310449	7310524	75	MIR4798	NR_039961.1
chr4	7460027	7460118	7460118	7460118	+	1	7460027	7460118	91	MIR4274	NR_036238.1
chr4	8005300	8005381	8005381	8005381	-	1	8005300	8005381	81	MIR95	NR_029511.1
chr4	9556167	9556316	9556316	9556316	-	1	9556167	9556316	149	MIR548I2	NR_031688.1
chr4	10078610	10078692	10078692	10078692	-	1	10078610	10078692	82	MIR3138	NR_036090.1
chr4	11368826	11368921	11368921	11368921	+	1	11368826	11368921	95	MIR572	NR_030298.1
chr4	11783177	11783248	11783248	11783248	+	1	11783177	11783248	71	MIR12113	NR_162127.1
chr4	13627864	13627957	13627957	13627957	+	1	13627864	13627957	93	MIR5091	NR_049814.1
chr4	20528274	20528384	20528384	20528384	+	1	20528274	20528384	110	MIR218-1	NR_029631.1
chr4	21464699	21464758	21464758	21464758	-	1	21464699	21464758	59	MIR7978	NR_107018.1
chr4	22515311	22515385	22515385	22515385	+	1	22515311	22515385	74	MIR12115	NR_162129.1
chr4	24520191	24520290	24520290	24520290	-	1	24520191	24520290	99	MIR573	NR_030299.1
chr4	28819581	28819668	28819668	28819668	+	1	28819581	28819668	87	MIR4275	NR_036237.1
chr4	36426365	36426428	36426428	36426428	-	1	36426365	36426428	63	MIR1255B1	NR_031701.1
chr4	37241909	37241991	37241991	37241991	-	1	37241909	37241991	82	MIR4801	NR_039965.1
chr4	38868031	38868127	38868127	38868127	+	1	38868031	38868127	96	MIR574	NR_030300.1
chr4	39411909	39411974	39411974	39411974	+	1	39411909	39411974	65	MIR5591	NR_049857.1
chr4	40502039	40502119	40502119	40502119	-	1	40502039	40502119	80	MIR4802	NR_039966.1
chr4	47652668	47652743	47652743	47652743	+	1	47652668	47652743	75	MIR8053	NR_107020.1
chr4	52712681	52712747	52712747	52712747	+	1	52712681	52712747	66	MIR4449	NR_039651.1
chr4	60922618	60922684	60922684	60922684	+	1	60922618	60922684	66	MIR548AG1	NR_039652.1
chr4	66276823	66276928	66276928	66276928	+	1	66276823	66276928	105	MIR1269A	NR_031673.1
chr4	76573567	76573632	76573632	76573632	+	1	76573567	76573632	65	MIR4450	NR_039654.1
chr4	76575550	76575626	76575626	76575626	+	1	76575550	76575626	76	MIR548AH	NR_039655.1
chr4	82753336	82753430	82753430	82753430	-	1	82753336	82753430	94	MIR575	NR_030301.1
chr4	85722467	85722533	85722533	85722533	+	1	85722467	85722533	66	MIR4451	NR_039656.1
chr4	86542481	86542552	86542552	86542552	-	1	86542481	86542552	71	MIR4452	NR_039657.1
chr4	87300494	87300583	87300583	87300583	-	1	87300494	87300583	89	MIR5705	NR_049891.1
chr4	98997386	98997460	98997460	98997460	+	1	98997386	98997460	74	MIR3684	NR_037455.1
chr4	101240794	101240872	101240872	101240872	-	1	101240794	101240872	78	MIR8066	NR_107033.1
chr4	101330301	101330414	101330414	101330414	-	1	101330301	101330414	113	MIR1255A	NR_031656.1
chr4	109488697	109488795	109488795	109488795	+	1	109488697	109488795	98	MIR576	NR_030302.1
chr4	110860581	110860647	110860647	110860647	-	1	110860581	110860647	66	MIR297	NR_030643.1
chr4	112647873	112647941	112647941	112647941	-	1	112647873	112647941	68	MIR367	NR_029860.1
chr4	112648003	112648071	112648071	112648071	-	1	112648003	112648071	68	MIR302D	NR_029859.1
chr4	112648182	112648251	112648251	112648251	-	1	112648182	112648251	69	MIR302A	NR_029835.1
chr4	112648362	112648430	112648430	112648430	-	1	112648362	112648430	68	MIR302C	NR_029858.1
chr4	112648484	112648557	112648557	112648557	-	1	112648484	112648557	73	MIR302B	NR_029857.1
chr4	113106862	113106955	113106955	113106955	+	1	113106862	113106955	93	MIR1243	NR_031641.1
chr4	113152281	113152362	113152362	113152362	+	1	113152281	113152362	81	MIR8082	NR_107049.1
chr4	114656758	114656854	114656854	114656854	+	1	114656758	114656854	96	MIR577	NR_030303.1
chr4	116299724	116299768	116299768	116299768	+	1	116299724	116299768	44	MIR1973	NR_031737.1
chr4	125507258	125507307	125507307	125507307	+	1	125507258	125507307	49	MIR2054	NR_031746.1
chr4	143343459	143343535	143343535	143343535	+	1	143343459	143343535	76	MIR3139	NR_036091.1
chr4	146408582	146408688	146408688	146408688	+	1	146408582	146408688	106	MIR7849	NR_107003.1
chr4	147344628	147344717	147344717	147344717	-	1	147344628	147344717	89	MIR548G	NR_031662.1
chr4	147782594	147782668	147782668	147782668	+	1	147782594	147782668	74	MIR4799	NR_039962.1
chr4	152489326	152489416	152489416	152489416	-	1	152489326	152489416	90	MIR3140	NR_036092.1
chr4	152536427	152536516	152536516	152536516	+	1	152536427	152536516	89	MIR4453	NR_039658.1
chr4	159128801	159128894	159128894	159128894	-	1	159128801	159128894	93	MIR3688-1	NR_037459.1
chr4	159128804	159128891	159128891	159128891	+	1	159128804	159128891	87	MIR3688-2	NR_039963.1
chr4	163093573	163093628	163093628	163093628	-	1	163093573	163093628	55	MIR4454	NR_039659.1
chr4	165386241	165386337	165386337	165386337	+	1	165386241	165386337	96	MIR578	NR_030304.1
chr4	171186183	171186292	171186292	171186292	+	1	171186183	171186292	109	MIR6082	NR_106730.1
chr4	173268159	173268233	173268233	173268233	+	1	173268159	173268233	74	MIR548T	NR_036093.1
chr4	174423794	174423864	174423864	174423864	+	1	174423794	174423864	70	MIR4276	NR_036236.1
chr4	182169292	182169378	182169378	182169378	+	1	182169292	182169378	86	MIR1305	NR_031640.1
chr4	184851012	184851110	184851110	184851110	-	1	184851012	184851110	98	MIR3945	NR_037510.1
chr4	184938382	184938440	184938440	184938440	-	1	184938382	184938440	58	MIR4455	NR_039660.1
chr5	535839	535882	535882	535882	-	1	535839	535882	43	MIR4456	NR_039661.1
chr5	1062895	1062974	1062974	1062974	-	1	1062895	1062974	79	MIR4635	NR_039778.1
chr5	1309309	1309377	1309377	1309377	-	1	1309309	1309377	68	MIR4457	NR_039662.1
chr5	1510761	1510856	1510856	1510856	-	1	1510761	1510856	95	MIR6075	NR_106723.1
chr5	1708784	1708868	1708868	1708868	-	1	1708784	1708868	84	MIR4277	NR_036240.1
chr5	6827852	6827921	6827921	6827921	-	1	6827852	6827921	69	MIR4278	NR_036242.1
chr5	8460924	8460999	8460999	8460999	+	1	8460924	8460999	75	MIR4458	NR_039663.1
chr5	9053815	9053895	9053895	9053895	-	1	9053815	9053895	80	MIR4636	NR_039779.1
chr5	10402363	10402431	10402431	10402431	+	1	10402363	10402431	68	MIR10397	NR_162106.1
chr5	10478036	10478145	10478145	10478145	+	1	10478036	10478145	109	MIR6131	NR_106747.1
chr5	14825928	14826012	14826012	14826012	-	1	14825928	14826012	84	MIR4637	NR_039780.1
chr5	15935181	15935260	15935260	15935260	+	1	15935181	15935260	79	MIR887	NR_030616.1
chr5	17155929	17155992	17155992	17155992	-	1	17155929	17155992	63	MIR10522	NR_162112.1
chr5	31936101	31936159	31936159	31936159	-	1	31936101	31936159	58	MIR4279	NR_036241.1
chr5	32394377	32394475	32394475	32394475	-	1	32394377	32394475	98	MIR579	NR_030305.1
chr5	36147891	36147988	36147988	36147988	-	1	36147891	36147988	97	MIR580	NR_030306.1
chr5	38557501	38557561	38557561	38557561	-	1	38557501	38557561	60	MIR3650	NR_037423.1
chr5	53951503	53951599	53951599	53951599	-	1	53951503	53951599	96	MIR581	NR_030307.1
chr5	55170531	55170622	55170622	55170622	-	1	55170531	55170622	91	MIR449A	NR_029960.1
chr5	55170645	55170742	55170742	55170742	-	1	55170645	55170742	97	MIR449B	NR_030387.1
chr5	55172261	55172353	55172353	55172353	-	1	55172261	55172353	92	MIR449C	NR_031572.1
chr5	55508849	55508926	55508926	55508926	-	1	55508849	55508926	77	MIR5687	NR_049869.1
chr5	58530042	58530109	58530109	58530109	-	1	58530042	58530109	67	MIR548AE2	NR_039639.1
chr5	59703605	59703703	59703703	59703703	-	1	59703605	59703703	98	MIR582	NR_030308.1
chr5	72169466	72169540	72169540	72169540	+	1	72169466	72169540	74	MIR4803	NR_039967.1
chr5	72878590	72878663	72878663	72878663	+	1	72878590	72878663	73	MIR4804	NR_039968.1
chr5	82840154	82840224	82840224	82840224	+	1	82840154	82840224	70	MIR3977	NR_039773.1
chr5	87114878	87114954	87114954	87114954	-	1	87114878	87114954	76	MIR4280	NR_036243.1
chr5	88666852	88666939	88666939	88666939	-	1	88666852	88666939	87	MIR9-2	NR_030741.1
chr5	90016620	90016720	90016720	90016720	-	1	90016620	90016720	100	MIR3660	NR_037433.1
chr5	93620695	93620788	93620788	93620788	-	1	93620695	93620788	93	MIR2277	NR_031754.1
chr5	96079137	96079212	96079212	96079212	+	1	96079137	96079212	75	MIR583	NR_030309.1
chr5	100816481	100816565	100816565	100816565	-	1	100816481	100816565	84	MIR548P	NR_031686.1
chr5	110513828	110513915	110513915	110513915	-	1	110513828	110513915	87	MIR548F3	NR_031644.1
chr5	116255742	116255834	116255834	116255834	+	1	116255742	116255834	92	MIR12130	NR_162144.1
chr5	118974585	118974670	118974670	118974670	+	1	118974585	118974670	85	MIR1244-2	NR_036262.1
chr5	119154636	119154716	119154716	119154716	+	1	119154636	119154716	80	MIR5706	NR_049892.1
chr5	129097687	129097766	129097766	129097766	+	1	129097687	129097766	79	MIR4633	NR_039776.1
chr5	129397061	129397147	129397147	129397147	-	1	129397061	129397147	86	MIR4460	NR_039665.1
chr5	132217848	132217918	132217918	132217918	-	1	132217848	132217918	70	MIR6830	NR_106888.1
chr5	132365489	132365599	132365599	132365599	-	1	132365489	132365599	110	MIR3936	NR_037500.1
chr5	133427595	133427706	133427706	133427706	-	1	133427595	133427706	111	MIR1289-2	NR_031621.1
chr5	134225756	134225852	134225852	134225852	+	1	134225756	134225852	96	MIR3661	NR_037434.1
chr5	135802984	135803075	135803075	135803075	-	1	135802984	135803075	91	MIR5692C1	NR_049867.1
chr5	137647571	137647649	137647649	137647649	-	1	137647571	137647649	78	MIR874	NR_030588.1
chr5	140563670	140563751	140563751	140563751	-	1	140563670	140563751	81	MIR6831	NR_106889.1
chr5	140647843	140647926	140647926	140647926	+	1	140647843	140647926	83	MIR3655	NR_037428.1
chr5	143679859	143679971	143679971	143679971	+	1	143679859	143679971	112	MIR5197	NR_049829.1
chr5	149062312	149062409	149062409	149062409	-	1	149062312	149062409	97	MIR584	NR_030310.1
chr5	149428917	149429023	149429023	149429023	+	1	149428917	149429023	106	MIR143	NR_029684.1
chr5	149430645	149430733	149430733	149430733	+	1	149430645	149430733	88	MIR145	NR_029686.1
chr5	149732824	149732890	149732890	149732890	+	1	149732824	149732890	66	MIR378A	NR_029870.1
chr5	151522086	151522148	151522148	151522148	-	1	151522086	151522148	62	MIR6499	NR_106752.1
chr5	154347105	154347247	154347247	154347247	+	1	154347105	154347247	142	MIR1294	NR_031626.1
chr5	154596011	154596072	154596072	154596072	-	1	154596011	154596072	61	MIR3141	NR_036094.1
chr5	154685775	154685861	154685861	154685861	+	1	154685775	154685861	86	MIR1303	NR_031638.1
chr5	154829457	154829540	154829540	154829540	+	1	154829457	154829540	83	MIR378H	NR_039667.1
chr5	160474443	160474525	160474525	160474525	+	1	160474443	160474525	82	MIR3142	NR_036095.1
chr5	160485351	160485450	160485450	160485450	+	1	160485351	160485450	99	MIR146A	NR_029701.1
chr5	168165844	168165929	168165929	168165929	+	1	168165844	168165929	85	MIR12125	NR_162139.1
chr5	168560895	168560973	168560973	168560973	-	1	168560895	168560973	78	MIR103A1	NR_029520.1
chr5	168560903	168560965	168560965	168560965	+	1	168560903	168560965	62	MIR103B1	NR_031721.1
chr5	168768145	168768255	168768255	168768255	-	1	168768145	168768255	110	MIR218-2	NR_029632.1
chr5	169263600	169263694	169263694	169263694	-	1	169263600	169263694	94	MIR585	NR_030311.1
chr5	170028487	170028566	170028566	170028566	+	1	170028487	170028566	79	MIR378E	NR_039609.1
chr5	171386655	171386760	171386760	171386760	-	1	171386655	171386760	105	MIR3912	NR_037474.1
chr5	172662164	172662263	172662263	172662263	+	1	172662164	172662263	99	MIR5003	NR_049799.1
chr5	172915082	172915158	172915158	172915158	+	1	172915082	172915158	76	MIR10523	NR_162113.1
chr5	173303729	173303817	173303817	173303817	+	1	173303729	173303817	88	MIR12118	NR_162132.1
chr5	173347454	173347536	173347536	173347536	+	1	173347454	173347536	82	MIR8056	NR_107023.1
chr5	174751733	174751787	174751787	174751787	+	1	174751733	174751787	54	MIR4634	NR_039777.1
chr5	176367945	176368031	176368031	176368031	+	1	176367945	176368031	86	MIR1271	NR_031569.1
