hostgene_chrom,hostgene_TxStarts,hostgene_TxEnds,hostgene_cdsStart,hostgene_cdsEnd,hostgene_strand,hostgene_Name,hostgene_NCBI_ID,miR_chrom,miR_exonStarts,miR_exonEnds,miR_type,miR_name,miR_strand
chr2,92183757,92360918,92221561,92360423,+,Phf21a,XM_030248704.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92183757,92360918,92221561,92360423,+,Phf21a,XM_030248678.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92183757,92360918,92221561,92360423,+,Phf21a,XM_011239374.3,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92183757,92360918,92221561,92360423,+,Phf21a,XM_030248700.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92183758,92360918,92221561,92360423,+,Phf21a,XM_006498975.4,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92183758,92360918,92221561,92360423,+,Phf21a,XM_017316543.2,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92183758,92360918,92221561,92360423,+,Phf21a,XM_011239373.3,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92183758,92360918,92221561,92360423,+,Phf21a,XM_030248698.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92183758,92360918,92221561,92360423,+,Phf21a,XM_011239367.3,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92183758,92364667,92221561,92360423,+,Phf21a,XM_011239361.3,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92183759,92360918,92221561,92360423,+,Phf21a,XM_030248691.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92183759,92360918,92221561,92360423,+,Phf21a,XM_017316533.2,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92183759,92363099,92221561,92360423,+,Phf21a,XM_006498971.4,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92183759,92363099,92221561,92360423,+,Phf21a,XM_030248688.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92184139,92360918,92221561,92360423,+,Phf21a,XM_030248703.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92184181,92364666,92221561,92360423,+,Phf21a,NM_138755.2,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92184181,92364666,92221561,92360423,+,Phf21a,NM_001362829.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92184181,92364666,92221561,92360423,+,Phf21a,NM_001362832.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92184181,92364666,92221561,92360423,+,Phf21a,NM_001346704.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92184181,92364666,92221561,92360423,+,Phf21a,NM_001362831.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92184181,92364666,92221561,92360423,+,Phf21a,NM_001362830.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92184181,92364666,92221561,92360423,+,Phf21a,NM_001362833.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92185000,92363099,92221561,92360423,+,Phf21a,XM_017316548.2,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92185001,92360918,92221561,92360423,+,Phf21a,XM_030248712.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92185001,92364666,92364666,92364666,+,Phf21a,XR_003951421.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92185002,92360918,92221561,92360423,+,Phf21a,XM_030248692.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92185002,92360918,92221561,92360423,+,Phf21a,XM_011239366.2,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92185002,92360918,92221561,92360423,+,Phf21a,XM_011239363.2,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92185002,92360918,92221561,92360423,+,Phf21a,XM_011239368.2,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92185002,92360918,92221561,92360423,+,Phf21a,XM_011239372.2,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92185002,92360918,92221561,92360423,+,Phf21a,XM_030248696.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92185002,92360918,92221561,92360423,+,Phf21a,XM_011239362.2,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92185002,92360918,92221561,92360423,+,Phf21a,XM_011239364.2,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92185002,92360918,92221561,92360423,+,Phf21a,XM_030248663.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92185003,92360918,92221561,92360423,+,Phf21a,XM_030248674.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92185003,92363099,92221561,92360423,+,Phf21a,XM_030248685.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92185003,92363099,92221561,92360423,+,Phf21a,XM_006498970.4,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92185003,92363099,92221561,92360423,+,Phf21a,XM_030248682.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92185003,92363099,92221561,92360423,+,Phf21a,XM_017316527.2,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92185004,92360918,92221561,92360423,+,Phf21a,XM_030248702.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,92185482,92364666,92221561,92360423,+,Phf21a,NM_001109691.1,chr2,92191977,92192074,miRNA_primary_transcript,mmu-mir-1955,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10466663,10466746,miRNA_primary_transcript,mmu-mir-466m,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10466944,10467037,miRNA_primary_transcript,mmu-mir-466f-1,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10467229,10467349,miRNA_primary_transcript,mmu-mir-669f,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10467495,10467613,miRNA_primary_transcript,mmu-mir-669e,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10467790,10467886,miRNA_primary_transcript,mmu-mir-669b,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10468343,10468463,miRNA_primary_transcript,mmu-mir-669d,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10468675,10468768,miRNA_primary_transcript,mmu-mir-466f-2,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10468971,10469068,miRNA_primary_transcript,mmu-mir-669l,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10471644,10471729,miRNA_primary_transcript,mmu-mir-669d-2,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10471953,10472046,miRNA_primary_transcript,mmu-mir-466f-3,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10472254,10472343,miRNA_primary_transcript,mmu-mir-297a-2,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10472540,10472623,miRNA_primary_transcript,mmu-mir-466o,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10473931,10474027,miRNA_primary_transcript,mmu-mir-467c,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10474219,10474300,miRNA_primary_transcript,mmu-mir-466b-1,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10474433,10474541,miRNA_primary_transcript,mmu-mir-669a-3,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10475300,10475426,miRNA_primary_transcript,mmu-mir-669k,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10476346,10476418,miRNA_primary_transcript,mmu-mir-467a-1,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10476628,10476713,miRNA_primary_transcript,mmu-mir-466b-8,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10476853,10476949,miRNA_primary_transcript,mmu-mir-669a-1,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10477150,10477272,miRNA_primary_transcript,mmu-mir-669g,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10477910,10478030,miRNA_primary_transcript,mmu-mir-669j,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10478798,10478880,miRNA_primary_transcript,mmu-mir-467a-2,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10479088,10479171,miRNA_primary_transcript,mmu-mir-466e,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10479315,10479401,miRNA_primary_transcript,mmu-mir-669a-4,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10481248,10481320,miRNA_primary_transcript,mmu-mir-467b,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10481534,10481617,miRNA_primary_transcript,mmu-mir-466c-1,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10481761,10481847,miRNA_primary_transcript,mmu-mir-669a-5,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10483678,10483760,miRNA_primary_transcript,mmu-mir-467a-3,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10483966,10484055,miRNA_primary_transcript,mmu-mir-466c-2,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10484196,10484282,miRNA_primary_transcript,mmu-mir-669a-6,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10486135,10486217,miRNA_primary_transcript,mmu-mir-467a-4,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10486423,10486512,miRNA_primary_transcript,mmu-mir-466b-4,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10486653,10486739,miRNA_primary_transcript,mmu-mir-669a-7,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10488599,10488681,miRNA_primary_transcript,mmu-mir-467a-5,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10488887,10488974,miRNA_primary_transcript,mmu-mir-466b-5,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10489116,10489202,miRNA_primary_transcript,mmu-mir-669p-1,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10491048,10491130,miRNA_primary_transcript,mmu-mir-467a-6,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10491566,10491652,miRNA_primary_transcript,mmu-mir-669a-8,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10493510,10493592,miRNA_primary_transcript,mmu-mir-467a-7,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10493798,10493887,miRNA_primary_transcript,mmu-mir-466b-6,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10494028,10494114,miRNA_primary_transcript,mmu-mir-669a-9,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10495980,10496062,miRNA_primary_transcript,mmu-mir-467a-8,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10496268,10496355,miRNA_primary_transcript,mmu-mir-466b-7,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10496497,10496583,miRNA_primary_transcript,mmu-mir-669p-2,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10498393,10498475,miRNA_primary_transcript,mmu-mir-467a-9,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10498685,10498766,miRNA_primary_transcript,mmu-mir-466b-2,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10498911,10498997,miRNA_primary_transcript,mmu-mir-669a-10,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10501339,10501425,miRNA_primary_transcript,mmu-mir-669a-11,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10503273,10503355,miRNA_primary_transcript,mmu-mir-467a-10,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10503565,10503645,miRNA_primary_transcript,mmu-mir-466b-3,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10503791,10503877,miRNA_primary_transcript,mmu-mir-669a-12,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10505721,10505807,miRNA_primary_transcript,mmu-mir-467e,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10506006,10506094,miRNA_primary_transcript,mmu-mir-466p,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10507630,10507714,miRNA_primary_transcript,mmu-mir-467d,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10507918,10507990,miRNA_primary_transcript,mmu-mir-466a,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10509016,10509113,miRNA_primary_transcript,mmu-mir-297c,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10509296,10509404,miRNA_primary_transcript,mmu-mir-669c,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10510164,10510260,miRNA_primary_transcript,mmu-mir-669a-2,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10511667,10511775,miRNA_primary_transcript,mmu-mir-297b,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10511967,10512062,miRNA_primary_transcript,mmu-mir-466d,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10512790,10512887,miRNA_primary_transcript,mmu-mir-669m-1,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10513434,10513531,miRNA_primary_transcript,mmu-mir-669m-2,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10513741,10513834,miRNA_primary_transcript,mmu-mir-466n,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10514300,10514395,miRNA_primary_transcript,mmu-mir-669o,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10514595,10514674,miRNA_primary_transcript,mmu-mir-466g,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10514891,10514971,miRNA_primary_transcript,mmu-mir-466h,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10515820,10515921,miRNA_primary_transcript,mmu-mir-297a-3,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10516097,10516217,miRNA_primary_transcript,mmu-mir-466l,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10517067,10517164,miRNA_primary_transcript,mmu-mir-297a-4,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10517604,10517730,miRNA_primary_transcript,mmu-mir-669i,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497498.4,chr2,10518155,10518279,miRNA_primary_transcript,mmu-mir-669h,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10466663,10466746,miRNA_primary_transcript,mmu-mir-466m,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10466944,10467037,miRNA_primary_transcript,mmu-mir-466f-1,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10467229,10467349,miRNA_primary_transcript,mmu-mir-669f,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10467495,10467613,miRNA_primary_transcript,mmu-mir-669e,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10467790,10467886,miRNA_primary_transcript,mmu-mir-669b,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10468343,10468463,miRNA_primary_transcript,mmu-mir-669d,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10468675,10468768,miRNA_primary_transcript,mmu-mir-466f-2,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10468971,10469068,miRNA_primary_transcript,mmu-mir-669l,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10471644,10471729,miRNA_primary_transcript,mmu-mir-669d-2,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10471953,10472046,miRNA_primary_transcript,mmu-mir-466f-3,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10472254,10472343,miRNA_primary_transcript,mmu-mir-297a-2,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10472540,10472623,miRNA_primary_transcript,mmu-mir-466o,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10473931,10474027,miRNA_primary_transcript,mmu-mir-467c,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10474219,10474300,miRNA_primary_transcript,mmu-mir-466b-1,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10474433,10474541,miRNA_primary_transcript,mmu-mir-669a-3,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10475300,10475426,miRNA_primary_transcript,mmu-mir-669k,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10476346,10476418,miRNA_primary_transcript,mmu-mir-467a-1,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10476628,10476713,miRNA_primary_transcript,mmu-mir-466b-8,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10476853,10476949,miRNA_primary_transcript,mmu-mir-669a-1,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10477150,10477272,miRNA_primary_transcript,mmu-mir-669g,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10477910,10478030,miRNA_primary_transcript,mmu-mir-669j,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10478798,10478880,miRNA_primary_transcript,mmu-mir-467a-2,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10479088,10479171,miRNA_primary_transcript,mmu-mir-466e,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10479315,10479401,miRNA_primary_transcript,mmu-mir-669a-4,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10481248,10481320,miRNA_primary_transcript,mmu-mir-467b,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10481534,10481617,miRNA_primary_transcript,mmu-mir-466c-1,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10481761,10481847,miRNA_primary_transcript,mmu-mir-669a-5,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10483678,10483760,miRNA_primary_transcript,mmu-mir-467a-3,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10483966,10484055,miRNA_primary_transcript,mmu-mir-466c-2,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10484196,10484282,miRNA_primary_transcript,mmu-mir-669a-6,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10486135,10486217,miRNA_primary_transcript,mmu-mir-467a-4,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10486423,10486512,miRNA_primary_transcript,mmu-mir-466b-4,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10486653,10486739,miRNA_primary_transcript,mmu-mir-669a-7,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10488599,10488681,miRNA_primary_transcript,mmu-mir-467a-5,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10488887,10488974,miRNA_primary_transcript,mmu-mir-466b-5,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10489116,10489202,miRNA_primary_transcript,mmu-mir-669p-1,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10491048,10491130,miRNA_primary_transcript,mmu-mir-467a-6,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10491566,10491652,miRNA_primary_transcript,mmu-mir-669a-8,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10493510,10493592,miRNA_primary_transcript,mmu-mir-467a-7,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10493798,10493887,miRNA_primary_transcript,mmu-mir-466b-6,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10494028,10494114,miRNA_primary_transcript,mmu-mir-669a-9,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10495980,10496062,miRNA_primary_transcript,mmu-mir-467a-8,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10496268,10496355,miRNA_primary_transcript,mmu-mir-466b-7,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10496497,10496583,miRNA_primary_transcript,mmu-mir-669p-2,+
chr2,10370439,10595253,10393309,10590570,+,Sfmbt2,XM_006497491.4,chr2,10498393,10498475,miRNA_primary_transcript,mmu-mir-467a-9,+
